action,report,b_number,declared_sources,suggested_source,suggestion_score,suggestion_confidence,flags,rationale
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1134-Foreign-designers-Indian-consumers-report.md,B1134,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/363-Foreign designers and Indian consumers.md,0.571,high,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1135-Gandhi-khadi-report.md,B1135,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/364-Gandhi and the politics of khadi.md,0.286,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1135-Gandhi-politics-khadi-report.md,B1135,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/364-Gandhi and the politics of khadi.md,0.429,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1136-British-industrialization-policy-report.md,B1136,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/365-Industrialization the British policy.md,0.500,high,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1136-Industrialization-British-policy-report.md,B1136,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/365-Industrialization the British policy.md,0.500,high,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1137-Indian-industrialization-response-report.md,B1137,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/366-Industrialization the Indian response.md,0.500,high,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1137-Industrialization-Indian-response-report.md,B1137,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/366-Industrialization the Indian response.md,0.500,high,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1138-India-typography-publications-advertising-report.md,B1138,,"00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/367-Typography, publications, andadvertising.md",0.286,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1139-India-advertising-report.md,B1139,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/228-Advertising.md,0.250,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1140-Indian-film-posters-report.md,B1140,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/369-Indian film posters.md,0.600,high,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1141-Gefesselter-Blick-report.md,B1141,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/37-Gefesselter Blick.md,0.667,high,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1142-Hong-Kong-report.md,B1142,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/370-Hong Kong.md,0.500,high,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1143-Burma-report.md,B1143,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/371-Burma.md,0.333,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1144-India-Hong-Kong-Burma-books-report.md,B1144,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/370-Hong Kong.md,0.286,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1145-India-bibliography-report.md,B1145,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/19-Bibliography.md,0.333,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1146-Hong-Kong-bibliography-report.md,B1146,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/370-Hong Kong.md,0.400,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1147-India-Hong-Kong-Burma-articles-report.md,B1147,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/370-Hong Kong.md,0.286,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1148-Asia-China-Siam-report.md,B1148,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/391-Siam and Southeast Asia.md,0.286,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1148-China-Siam-chapter-report.md,B1148,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/376-Chapter 35 Asia China andSiam 1900-1939.md,0.222,low,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1149-China-report.md,B1149,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/377-China.md,0.333,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1150-China-art-education-1925-expo-report.md,B1150,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/378-Art education and the 1925 ExpositionInternational.md,0.300,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1150-China-art-education-1925-exposition-report.md,B1150,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/378-Art education and the 1925 ExpositionInternational.md,0.300,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1151-Shanghai-modern-report.md,B1151,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/379-Shanghai modern.md,0.500,high,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1152-China-illustrated-press-report.md,B1152,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/38-The illustrated press.md,0.400,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1152-illustrated-press-report.md,B1152,,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/38-The illustrated press.md,0.500,high,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
